Context,Question,Answer,filename
"Kata ""akan"" menegaskan bahwa prajurit serta merta wajib mematuhi seluruh isi sumpah setelah pengucapan, tanpa penundaan atau pengecualian.","Apa makna kata ""akan"" dalam konteks Sumpah Prajurit?","Kata ""akan"" berarti ketaatan langsung berlaku setelah sumpah diucapkan.",uu_34_tahun_2004_35
"Ketaatan kepada atasan berlaku untuk perintah yang terkait tugas keprajuritan, selama tidak bertentangan dengan agama yang dianut prajurit.","Bagaimana batasan ""taat kepada atasan"" dalam Sumpah Prajurit?",Ketaatan dibatasi pada perintah tugas militer dan tidak boleh melanggar ajaran agama.,uu_34_tahun_2004_35
"Berdasarkan Pasal 35 poin pertama, ini menegaskan dasar ideologis dan konstitusional TNI sebagai alat negara yang netral dan berorientasi pada NKRI.",Mengapa Sumpah Prajurit mencantumkan ketaatan pada Pancasila dan UUD 1945?,Karena TNI adalah alat negara yang berlandaskan Pancasila dan UUD 1945.,uu_34_tahun_2004_35
"Berdasarkan Pasal 35 dan penjelasannya, sumpah bersifat mengikat secara hukum karena diatur dalam UU, dengan konsekuensi pelanggaran dapat dikenai sanksi disiplin atau pidana.",Apakah Sumpah Prajurit mengikat secara hukum?,"Ya, Sumpah Prajurit mengikat secara hukum.",uu_34_tahun_2004_35
"Berdasarkan Pasal 35 poin kelima dan penjelasannya, pembocoran rahasia tentara dapat dikenai sanksi sesuai hukum militer (UU No. 31 Tahun 1997 tentang Peradilan Militer) karena melanggar sumpah.",Apa konsekuensi jika prajurit membocorkan rahasia tentara?,Pelanggaran dapat dikenai sanksi disiplin atau pidana militer.,uu_34_tahun_2004_35
"Teks sumpah berlaku universal untuk semua prajurit (tamtama, bintara, perwira), meskipun perwira memiliki tambahan Sumpah Perwira (Pasal 34 ayat 2).",Apakah Sumpah Prajurit sama untuk semua pangkat?,"Ya, teks sumpah sama untuk semua pangkat.",uu_34_tahun_2004_35
"Berdasarkan penjelasan Pasal 35, prajurit tidak wajib taat jika perintah melanggar ajaran agamanya. Ini adalah batasan legal dari ketaatan militer.",Bagaimana jika perintah atasan bertentangan dengan agama?,Prajurit boleh menolak perintah yang bertentangan dengan agama.,uu_34_tahun_2004_35
"Berdasarkan Pasal 35 poin ketiga, ini mencerminkan prinsip komando terpusat dalam militer yang esensial untuk operasional dan disiplin TNI.","Mengapa Sumpah Prajurit mencantumkan ""tidak membantah perintah""?",Untuk menjaga disiplin dan efektivitas komando militer.,uu_34_tahun_2004_35
"Pasal 36 berisi rumusan Sumpah Perwira yang menyatakan: Demi Allah saya bersumpah/berjanji bahwa saya akan memenuhi kewajiban perwira dengan sebaik-baiknya terhadap bangsa Indonesia dan Negara Kesatuan Republik Indonesia yang berdasarkan Pancasila dan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; bahwa saya akan menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga; bahwa saya akan memimpin anak buah dengan memberi suri teladan, membangun karsa, serta menuntun pada jalan yang lurus dan benar; bahwa saya akan rela berkorban jiwa raga untuk membela nusa dan bangsa.



",Apa isi Pasal 36 UU TNI?,"Pasal 36 berisi rumusan Sumpah Perwira yang menyatakan: Demi Allah saya bersumpah/berjanji bahwa saya akan memenuhi kewajiban perwira dengan sebaik-baiknya terhadap bangsa Indonesia dan Negara Kesatuan Republik Indonesia yang berdasarkan Pancasila dan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945; bahwa saya akan menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga; bahwa saya akan memimpin anak buah dengan memberi suri teladan, membangun karsa, serta menuntun pada jalan yang lurus dan benar; bahwa saya akan rela berkorban jiwa raga untuk membela nusa dan bangsa.



",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa pengertian Sumpah Perwira menurut penjelasan Pasal 36?,Sumpah Perwira adalah pernyataan kesetiaan kepada NKRI dan tanggung jawab sebagai pemimpin yang diucapkan oleh prajurit yang dilantik sebagai perwira.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa landasan negara yang disebutkan dalam Sumpah Perwira?,Pancasila dan Undang-Undang Dasar Negara Republik Indonesia Tahun 1945 adalah landasan negara yang disebutkan dalam Sumpah Perwira.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa saja nilai-nilai yang harus dijunjung tinggi dalam Sumpah Perwira?,"Harkat dan martabat perwira, Sumpah Prajurit, dan Sapta Marga adalah nilai-nilai yang harus dijunjung tinggi dalam Sumpah Perwira.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Bagaimana tanggung jawab kepemimpinan dinyatakan dalam Sumpah Perwira?,"Tanggung jawab kepemimpinan dinyatakan dengan janji memimpin anak buah melalui suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa komitmen pengorbanan yang tercantum dalam Sumpah Perwira?,Komitmen pengorbanan dinyatakan dengan janji untuk rela berkorban jiwa raga demi membela nusa dan bangsa.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa hubungan antara Sumpah Perwira dengan status kepemimpinan?,Sumpah Perwira menegaskan status dan tanggung jawab perwira sebagai pemimpin dalam struktur TNI.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Kapan Sumpah Perwira diucapkan menurut ketentuan UU TNI?,Sumpah Perwira diucapkan pada saat prajurit dilantik sebagai perwira.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Mengapa aspek kesetiaan kepada negara ditekankan dalam Sumpah Perwira?,Kesetiaan kepada negara ditekankan karena merupakan fondasi utama dalam pelaksanaan tugas perwira sebagai pemimpin dalam institusi pertahanan negara.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa signifikansi pencantuman Pancasila dan UUD 1945 dalam Sumpah Perwira?,Pencantuman Pancasila dan UUD 1945 menegaskan bahwa tugas perwira harus dilaksanakan dalam kerangka ideologi dan konstitusi negara.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Bagaimana karakteristik kepemimpinan yang tercermin dalam Sumpah Perwira?,"Karakteristik kepemimpinan yang tercermin adalah kepemimpinan melalui keteladanan, memotivasi, dan mengarahkan pada jalan yang benar.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa kaitan antara Sumpah Perwira dengan Sumpah Prajurit?,"Sumpah Perwira merupakan pelengkap Sumpah Prajurit, di mana perwira tetap terikat dan harus menjunjung tinggi Sumpah Prajurit.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Bagaimana aspek pengorbanan diri dirumuskan dalam Sumpah Perwira?,Aspek pengorbanan diri dirumuskan dengan janji rela berkorban jiwa raga untuk membela nusa dan bangsa.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa keterkaitan antara Sumpah Perwira dengan Sapta Marga?,Sumpah Perwira mengafirmasi komitmen untuk menjunjung tinggi Sapta Marga sebagai pedoman etik dan moral prajurit TNI.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.","Apa makna ""membangun karsa"" dalam konteks Sumpah Perwira?","""Membangun karsa"" bermakna menumbuhkan kemauan, motivasi, dan inisiatif anak buah dalam melaksanakan tugas.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Mengapa aspek keteladanan ditekankan dalam Sumpah Perwira?,Aspek keteladanan ditekankan karena merupakan metode kepemimpinan yang efektif dalam organisasi militer dan menjadi dasar membangun kepercayaan anak buah.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa perbedaan mendasar antara formulasi Sumpah Perwira dengan sumpah jabatan pada umumnya?,Perbedaan mendasar terletak pada penekanan komitmen pengorbanan jiwa raga dan aspek kepemimpinan yang spesifik dalam konteks militer.,uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.","Apa filosofi yang mendasari frasa ""menuntun pada jalan yang lurus dan benar"" dalam Sumpah Perwira?","Filosofi yang mendasari frasa tersebut adalah kepemimpinan yang berorientasi pada nilai-nilai kebenaran, integritas, dan kepatuhan pada norma dan peraturan.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Bagaimana Sumpah Perwira mendukung sistem pertahanan negara?,"Sumpah Perwira mendukung sistem pertahanan negara dengan membentuk karakter perwira yang setia, berintegritas, dan rela berkorban demi kepentingan negara.",uu_34_tahun_2004_36
"Sumpah perwira adalah pernyataan kesetiaan prajurit yang dilantik sebagai perwira kepada Negara Kesatuan Republik Indonesia. Sumpah tersebut berisi empat poin utama: (1) memenuhi kewajiban perwira terhadap bangsa Indonesia dan NKRI berdasarkan Pancasila dan UUD 1945, (2) menegakkan harkat dan martabat perwira serta menjunjung tinggi Sumpah Prajurit dan Sapta Marga, (3) memimpin anak buah dengan memberi suri teladan, membangun karsa, dan menuntun pada jalan yang lurus dan benar, serta (4) rela berkorban jiwa raga untuk membela nusa dan bangsa.",Apa implikasi yuridis dari pengucapan Sumpah Perwira?,Implikasi yuridis pengucapan Sumpah Perwira adalah pengikatan diri secara hukum yang dapat berimplikasi pada sanksi jika dilanggar.,uu_34_tahun_2004_36
"Berdasarkan Pasal 37 ayat (1), prajurit berkewajiban menjunjung tinggi kepercayaan yang diberikan oleh bangsa dan negara untuk melakukan usaha pembelaan negara sebagaimana termuat dalam Sumpah Prajurit. Ini menegaskan bahwa setiap prajurit memiliki tanggung jawab moral untuk menjalankan amanah yang diberikan oleh bangsa dan negara dalam konteks pembelaan negara sesuai dengan Sumpah Prajurit yang telah diucapkan.",Apa isi Pasal 37 ayat 1 UU TNI?,Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,uu_34_tahun_2004_37
"Berdasarkan Pasal 37 ayat (2), untuk keamanan negara, setiap prajurit yang telah berakhir menjalani dinas keprajuritan atau prajurit siswa yang karena suatu hal tidak dilantik menjadi prajurit, wajib memegang teguh rahasia tentara walaupun yang bersangkutan diberhentikan dengan hormat atau dengan tidak hormat. Ini menunjukkan bahwa kewajiban menjaga rahasia militer tetap berlaku bahkan setelah seseorang tidak lagi berstatus sebagai prajurit aktif.",Apa isi Pasal 37 ayat 2 UU TNI?,Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,Apa dasar dari kewajiban prajurit TNI menurut undang-undang?,Dasar kewajiban prajurit adalah kepercayaan dari bangsa dan negara untuk pembelaan negara sebagaimana termuat dalam Sumpah Prajurit.,uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Bagaimana UU mengatur tentang rahasia militer setelah seorang prajurit pensiun?,"Setelah pensiun, prajurit tetap wajib memegang teguh rahasia tentara demi keamanan negara, baik diberhentikan dengan hormat maupun tidak.",uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Apakah kewajiban menjaga rahasia tentara berlaku seumur hidup?,"UU tidak menetapkan batas waktu, sehingga kewajiban memegang teguh rahasia tentara berlaku seumur hidup setelah berakhirnya dinas.",uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Siapa saja yang terikat kewajiban menjaga rahasia tentara menurut undang-undang?,Yang terikat kewajiban menjaga rahasia tentara adalah mantan prajurit dan prajurit siswa yang tidak dilantik menjadi prajurit.,uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Bagaimana UU TNI mengatur tentang prajurit siswa yang tidak jadi dilantik?,Prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara demi keamanan negara.,uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,Apa hubungan antara Sumpah Prajurit dengan kewajiban di Pasal 37?,Sumpah Prajurit adalah wadah formal yang memuat kewajiban prajurit untuk menjunjung tinggi kepercayaan bangsa dan negara dalam pembelaan negara.,uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Apakah cara pemberhentian mempengaruhi kewajiban menjaga rahasia?,"Tidak, cara pemberhentian (baik dengan hormat maupun tidak hormat) tidak mempengaruhi kewajiban menjaga rahasia tentara.",uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Mengapa UU mewajibkan menjaga rahasia tentara setelah berhenti dinas?,"Kewajiban ini ditetapkan demi keamanan negara, karena kebocoran informasi rahasia militer dapat membahayakan keamanan nasional.",uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,Bagaimana UU memandang kepercayaan bangsa terhadap prajurit?,UU memandang prajurit sebagai penerima kepercayaan dari bangsa dan negara untuk melakukan usaha pembelaan negara.,uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Apa konsekuensi hukum jika mantan prajurit membocorkan rahasia tentara?,"Meskipun tidak disebutkan dalam pasal ini, pembocoran rahasia tentara merupakan pelanggaran kewajiban hukum yang dapat dikenakan sanksi sesuai ketentuan yang berlaku.",uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,"Bagaimana makna ""usaha pembelaan negara"" dalam konteks kewajiban prajurit?","""Usaha pembelaan negara"" adalah pelaksanaan tugas dan fungsi TNI berdasarkan kepercayaan yang diberikan bangsa dan negara.",uu_34_tahun_2004_37
"Berdasarkan Pasal 37, prajurit aktif memiliki kewajiban komprehensif untuk menjunjung tinggi kepercayaan melakukan usaha pembelaan negara sesuai Sumpah Prajurit (ayat 1), sedangkan mantan prajurit memiliki kewajiban spesifik untuk memegang teguh rahasia tentara (ayat 2). Ini menunjukkan pembedaan lingkup kewajiban berdasarkan status aktif atau tidak.",Apa perbedaan kewajiban prajurit aktif dan mantan prajurit menurut UU?,"Prajurit aktif berkewajiban melakukan usaha pembelaan negara secara komprehensif, sementara mantan prajurit fokus pada menjaga rahasia tentara.",uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,"Sejauh mana cakupan ""rahasia tentara"" yang harus dijaga mantan prajurit?","Cakupan ""rahasia tentara"" mencakup seluruh informasi rahasia yang diperoleh selama dinas yang dapat membahayakan keamanan negara jika dibocorkan.",uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,Bagaimana aspek etika profesi dalam kewajiban prajurit?,"Kewajiban prajurit memiliki dimensi etika profesi yang kuat, meliputi nilai menjunjung tinggi kepercayaan, kehormatan, dan tanggung jawab.",uu_34_tahun_2004_37
Prajurit berkewajiban menjunjung tinggi kepercayaan bangsa dan negara untuk melakukan usaha pembelaan negara sesuai Sumpah Prajurit.,Apa implikasi dari status prajurit sebagai penerima kepercayaan bangsa?,"Status prajurit sebagai penerima kepercayaan bangsa berimplikasi pada tanggung jawab besar, loyalitas, dan dedikasi dalam pembelaan negara.",uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Mengapa prajurit siswa yang tidak dilantik juga wajib menjaga rahasia?,Prajurit siswa wajib menjaga rahasia karena selama pendidikan berpotensi terpapar informasi rahasia yang jika dibocorkan dapat membahayakan keamanan negara.,uu_34_tahun_2004_37
Mantan prajurit dan prajurit siswa yang tidak dilantik tetap wajib memegang teguh rahasia tentara meskipun telah diberhentikan dengan hormat maupun tidak hormat.,Apa perbedaan kewajiban menjaga rahasia di militer dengan profesi lain?,"Kewajiban menjaga rahasia militer bersifat permanen seumur hidup dan tidak tergantung cara pemberhentian, lebih ketat dibanding profesi lain.",uu_34_tahun_2004_37
"Berdasarkan Pasal 37, UU menyeimbangkan kepentingan dengan menetapkan kewajiban yang sesuai status: prajurit aktif memiliki kewajiban komprehensif (ayat 1), sementara mantan prajurit hanya wajib menjaga rahasia (ayat 2). Ini menunjukkan pembatasan yang proporsional terhadap hak individu sesuai dengan tingkat tanggung jawab dan resiko.",Bagaimana UU menyeimbangkan kepentingan keamanan negara dengan hak individu prajurit?,"UU menetapkan kewajiban yang proporsional berdasarkan status: komprehensif untuk prajurit aktif, terbatas pada menjaga rahasia untuk mantan prajurit.",uu_34_tahun_2004_37
"Pasal 38 ayat (1) menjelaskan tentang prajurit dalam menjalankan tugas dan kewajibannya berpedoman pada Kode Etik Prajurit dan Kode Etik Perwira. Penjelasan pasal menyebutkan bahwa yang dimaksud dengan Kode Etik Prajurit antara lain Sapta Marga dan Delapan Wajib TNI, sedangkan Kode Etik Perwira adalah Budhi Bhakti Wira Utama.",Apa isi Pasal 38 ayat 1 UU TNI?,Prajurit berpedoman pada Kode Etik Prajurit (antara lain Sapta Marga dan Delapan Wajib TNI) dan Kode Etik Perwira (Budhi Bhakti Wira Utama).,uu_34_tahun_2004_38
Pasal 38 ayat (2) menjelaskan tentang ketentuan kode etik sebagaimana dimaksud pada ayat (1) diatur lebih lanjut dengan keputusan Panglima. Ini menunjukkan bahwa Panglima TNI memiliki kewenangan untuk menentukan detail dan implementasi dari kode etik yang menjadi pedoman bagi prajurit.,Apa isi Pasal 38 ayat 2 UU TNI?,Ketentuan kode etik prajurit dan perwira diatur lebih lanjut dengan keputusan Panglima TNI.,uu_34_tahun_2004_38
